date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:50:53	2845/2845	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Feb%202023%2012:50:52%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fbest-css-animation-courses%2F	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-json/oembed/1.0/embed8a1a.json	(from https://www.classcentral.com/report/best-css-animation-courses/)
09:50:54	2980/2980	---MCZ	200	added ('OK')	text/xml	date:Wed,%2015%20Feb%202023%2012:50:53%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fbest-css-animation-courses%2F&format=xml	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-json/oembed/1.0/embed1c5e	(from https://www.classcentral.com/report/best-css-animation-courses/)
09:50:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Feb%202023%2012:50:53%20GMT	https://www.classcentral.com/report/?p=85198	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/index7045.html	(from https://www.classcentral.com/report/best-css-animation-courses/)
09:50:55	22823/22823	---M--	200	added ('OK')	image/png	etag:%2263e11f80-5927%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/1.-Hello-Animation-HTML-Academy.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2023/02/1.-Hello-Animation-HTML-Academy.png	(from https://www.classcentral.com/report/best-css-animation-courses/)
09:50:55	17555/17555	---M--	200	added ('OK')	image/png	etag:%2263e11f78-4493%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/2.-Learn-CSS-Animation-with-Jad-Khalili-Scrimba.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2023/02/2.-Learn-CSS-Animation-with-Jad-Khalili-Scrimba.png	(from https://www.classcentral.com/report/best-css-animation-courses/)
09:50:57	46196/46196	---M--	200	added ('OK')	image/png	etag:%2263e11f6f-b474%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/3.-Level-Up-Your-CSS-Animation-Skills-Donovan-Hutchinson.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2023/02/3.-Level-Up-Your-CSS-Animation-Skills-Donovan-Hutchinson.png	(from https://www.classcentral.com/report/best-css-animation-courses/)
09:50:57	24512/24512	---M--	200	added ('OK')	image/png	etag:%2263e11f66-5fc0%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/4.-CSS-Animation-Tutorial-The-Net-Ninja.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2023/02/4.-CSS-Animation-Tutorial-The-Net-Ninja.png	(from https://www.classcentral.com/report/best-css-animation-courses/)
09:50:59	37816/37816	---M--	200	added ('OK')	image/png	etag:%2263e11f5c-93b8%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/5.-CSS_-Animation-Val-Head.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2023/02/5.-CSS_-Animation-Val-Head.png	(from https://www.classcentral.com/report/best-css-animation-courses/)
09:50:59	58543/58543	---M--	200	added ('OK')	image/png	etag:%2263e11f53-e4af%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/6.-CSS-MASTERING-ANIMATIONS-Driss-Boumlik.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2023/02/6.-CSS-MASTERING-ANIMATIONS-Driss-Boumlik.png	(from https://www.classcentral.com/report/best-css-animation-courses/)
09:51:01	46810/46810	---M--	200	added ('OK')	image/png	etag:%2263e11f4a-b6da%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/7.-Creative-Advanced-CSS-Animations-Create-100-Projects-Ahmed-Sadek.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2023/02/7.-Creative-Advanced-CSS-Animations-Create-100-Projects-Ahmed-Sadek.png	(from https://www.classcentral.com/report/best-css-animation-courses/)
09:51:02	33402/33402	---M--	200	added ('OK')	image/png	etag:%2263e11f41-827a%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/8.-SVG-CSS-Animation-Using-HTML-CSS-Codewithsam.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2023/02/8.-SVG-CSS-Animation-Using-HTML-CSS-Codewithsam.png	(from https://www.classcentral.com/report/best-css-animation-courses/)
09:51:03	45866/45866	---M--	200	added ('OK')	image/png	etag:%2263e11f38-b32a%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/9.-5-HTML-CSS-JS-Mini-Projects-Scroll-Animation-Rotating-Navigation-Drag-Events-etc-Traversy-Media.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2023/02/9.-5-HTML-CSS-JS-Mini-Projects-Scroll-Animation-Rotating-Navigation-Drag-Events-etc-Traversy-Media.png	(from https://www.classcentral.com/report/best-css-animation-courses/)
09:51:03	29578/29578	---M--	200	added ('OK')	image/png	etag:%2263e11f2f-738a%22	https://www.classcentral.com/report/wp-content/uploads/2023/02/10.-JavaScript-Game_-Interactive-Questions-With-CSS-Transitions-Animations-learnwebcode.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2023/02/10.-JavaScript-Game_-Interactive-Questions-With-CSS-Transitions-Animations-learnwebcode.png	(from https://www.classcentral.com/report/best-css-animation-courses/)
09:51:05	122788/122788	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Feb%202023%2012:51:04%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/72109	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-json/wp/v2/posts/72109.json	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:06	2841/2841	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Feb%202023%2012:51:05%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Findia-online-degrees%2F	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-json/oembed/1.0/embed5783.json	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:07	2982/2982	---MCZ	200	added ('OK')	text/xml	date:Wed,%2015%20Feb%202023%2012:51:06%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Findia-online-degrees%2F&format=xml	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-json/oembed/1.0/embeda575	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Feb%202023%2012:51:06%20GMT	https://www.classcentral.com/report/?p=72109	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/index702e.html	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:08	71079/71079	---M--	200	added ('OK')	image/png	etag:%226346987f-115a7%22	https://www.classcentral.com/report/wp-content/uploads/2022/09/india-online-degrees.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2022/09/india-online-degrees.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:08	66732/66732	---M--	200	added ('OK')	image/png	etag:%225d1a3de5-104ac%22	https://www.classcentral.com/report/wp-content/uploads/2019/07/Screenshot_2019-07-01-Swayam-Central.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2019/07/Screenshot_2019-07-01-Swayam-Central.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:09	18491/18491	---M--	200	added ('OK')	image/png	etag:%225fbf312f-483b%22	https://www.classcentral.com/report/wp-content/uploads/2020/11/degrees-china.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2020/11/degrees-china.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:10	42859/42859	---M--	200	added ('OK')	image/png	etag:%2260092431-a76b%22	https://www.classcentral.com/report/wp-content/uploads/2021/01/collection-earn-a-masters-degree-social.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2021/01/collection-earn-a-masters-degree-social.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:11	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/b12ecbe2ed6195b03e4f5956840d03ee?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/b12ecbe2ed6195b03e4f5956840d03eee843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:12	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/66507eee5deb96d7b985b8876b2492f0?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/66507eee5deb96d7b985b8876b2492f0e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:13	1380/1380	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Dec%202020%2013:18:24%20GMT	https://secure.gravatar.com/avatar/236b2d6f50ba32e3fa4fab10d6ced411?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/236b2d6f50ba32e3fa4fab10d6ced411e843.jpeg	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:14	2140/2140	---M--	200	added ('OK')	image/png	date:Sat,%2031%20Oct%202020%2023:33:07%20GMT	https://secure.gravatar.com/avatar/ec893f0a79214f8aa925668b413a6c85?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/ec893f0a79214f8aa925668b413a6c85e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:15	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/b1098741cb28e5fdc078b2700eb66eb9?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/b1098741cb28e5fdc078b2700eb66eb9e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:16	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/ac1f411bcffaefd7b2bb9dac9584cfbc?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/ac1f411bcffaefd7b2bb9dac9584cfbce843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:17	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/dee7e86e7ad54e1bb889fccba7607b4d?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/dee7e86e7ad54e1bb889fccba7607b4de843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:18	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/a130870ccaa6bb8f250dcbec777ed7df?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/a130870ccaa6bb8f250dcbec777ed7dfe843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:19	990/990	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Dec%202015%2013:25:55%20GMT	https://secure.gravatar.com/avatar/790a8a2cb5db6145f0ab0a291c9f9987?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/790a8a2cb5db6145f0ab0a291c9f9987e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:20	2256/2256	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Sep%202014%2008:17:52%20GMT	https://secure.gravatar.com/avatar/f93a98d267a799da388bb9eb7cf5bc33?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/f93a98d267a799da388bb9eb7cf5bc33e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:21	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/e9025899ecaccaee86ef021aa6c661c0?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/e9025899ecaccaee86ef021aa6c661c0e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:22	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/f045341e1dce4d87bffbd1a46252156c?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/f045341e1dce4d87bffbd1a46252156ce843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:23	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/e789473745cf8ab97bd70ed86b2b7249?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/e789473745cf8ab97bd70ed86b2b7249e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:24	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/2552c3a7161e94746d09d71252ee4c10?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/2552c3a7161e94746d09d71252ee4c10e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:25	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/8fe5eafdc779eed55d8352ecbaf80adc?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/8fe5eafdc779eed55d8352ecbaf80adce843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:26	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/684aa98762f949b4467e06af885c6bb6?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/684aa98762f949b4467e06af885c6bb6e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:27	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/d011101e7a416fd9069838379074abbb?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/d011101e7a416fd9069838379074abbbe843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:28	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/a9b613472c190dc004b2a5cd1b1456db?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/a9b613472c190dc004b2a5cd1b1456dbe843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:29	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/a55208fa12db01f0174b6bee2c778f05?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/a55208fa12db01f0174b6bee2c778f05e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:30	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/5c353f1a03051bac66e0f8c576712638?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/5c353f1a03051bac66e0f8c576712638e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:31	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/7ee3e5e8e8a0ff4d771c3616a3ea930f?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/7ee3e5e8e8a0ff4d771c3616a3ea930fe843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:32	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/8ef88d415a3049f677b70a70300f4102?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/8ef88d415a3049f677b70a70300f4102e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:33	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/5b67bc2e3cea5d8fec07181da1e5aa23?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/5b67bc2e3cea5d8fec07181da1e5aa23e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:34	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/79817b3fd6fc1422386df0171773cdaa?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/79817b3fd6fc1422386df0171773cdaae843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:35	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/0ec57ebb85c8c4476fd92f981156fc2c?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/0ec57ebb85c8c4476fd92f981156fc2ce843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:36	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/43d482be65310501efedc693378d0367?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/43d482be65310501efedc693378d0367e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:37	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/c6bd1c9f31d94d0caf9ccbd7cf82fdc1?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/c6bd1c9f31d94d0caf9ccbd7cf82fdc1e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:38	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/6bf8ab396a65bd4266188c26a399289e?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/6bf8ab396a65bd4266188c26a399289ee843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:39	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/bb90d21be087a4dcbee44effd1c4a176?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/bb90d21be087a4dcbee44effd1c4a176e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:40	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/4ab88b3bcb24bd8689da38c9783f26df?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/4ab88b3bcb24bd8689da38c9783f26dfe843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:41	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/d28106796ce9a04cdc2d02134a853cc4?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/d28106796ce9a04cdc2d02134a853cc4e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:42	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/3298286a0abb9015216dd63c06cf491e?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/3298286a0abb9015216dd63c06cf491ee843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:43	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/312012d7cbbc41d548f490b1abcbe2bf?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/312012d7cbbc41d548f490b1abcbe2bfe843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:44	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/af45da535404a11a6aa33f5d4a823f11?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/af45da535404a11a6aa33f5d4a823f11e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:45	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/847f0977fae5cfb17c5828c5a58391bd?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/847f0977fae5cfb17c5828c5a58391bde843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:46	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/e70018203e8a10486ebba3654886421d?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/e70018203e8a10486ebba3654886421de843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:47	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/6d880e04420b1310ddfa1c6a3f839706?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/6d880e04420b1310ddfa1c6a3f839706e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:48	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/8b7798260598530ec242ce4ea2c61bef?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/8b7798260598530ec242ce4ea2c61befe843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:49	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/9767dad9b21674ba8d912157e808ad4a?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/9767dad9b21674ba8d912157e808ad4ae843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:50	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/5d935dd4f2f31361aec641ec00f12934?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/5d935dd4f2f31361aec641ec00f12934e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:51	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/4a20c2d3a0311b5ca976e9aaded22a1a?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/4a20c2d3a0311b5ca976e9aaded22a1ae843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:52	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/5d184beb3a8df7854dc74c359c45ddd4?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/5d184beb3a8df7854dc74c359c45ddd4e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:53	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/4661f540ff2dcaaec9ee5e3710acad80?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/4661f540ff2dcaaec9ee5e3710acad80e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:54	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/0b681ddc36a49da825262b8a94f584e0?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/0b681ddc36a49da825262b8a94f584e0e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:55	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/eca412a09af0c664bd6d9bf9b00880d3?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/eca412a09af0c664bd6d9bf9b00880d3e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
